commit_hash	author_name	author_email	date	repo	message
bbb66d31d5ced182fc3145dd1a175c2344c030a6	Jordan Reyes	jreyes@heliouscloud.io	2019-10-26T10:46:47Z	slo-tracker	docs: document alert routing configuration (helios ref #348)
4efdd17762bf2c42e86e96c29b4d6b3dd47b2f3d	Jordan Reyes	jreyes@heliouscloud.io	2019-10-27T13:55:40Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #349)
160a2c6bf33a655b04f80d2e56d386749a476cb4	Jordan Reyes	jreyes@heliouscloud.io	2019-10-28T17:13:52Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #350)
d583f9ba0450d622d9856bc3622ee9e7daeee107	Jordan Reyes	jreyes@heliouscloud.io	2019-10-29T14:17:13Z	prometheus-config	fix: correct alert label for env selector (helios ref #351)
6cf3f2cb9cbaf0906b42164da7434a68ee0e86e0	Jordan Reyes	jreyes@heliouscloud.io	2019-10-30T15:09:28Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #352)
ffc07573f6428942324b0b6899d8102b94788fe6	Jordan Reyes	jreyes@heliouscloud.io	2019-10-31T15:23:09Z	thanos-setup	docs: add comments to thanos configuration (helios ref #353)
8835a7717d3426b54a96c72c2e78cbd9c4387575	Jordan Reyes	jreyes@heliouscloud.io	2019-11-01T10:31:11Z	slo-tracker	refactor: extract common alert helper macros (helios ref #354)
b9ce1a52c81b163a06521ea677250a60b31a16a5	Jordan Reyes	jreyes@heliouscloud.io	2019-11-02T11:12:36Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #355)
9955d2f328277c6c0d6644a5ff74a00f600531c4	Jordan Reyes	jreyes@heliouscloud.io	2019-11-03T11:41:18Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #356)
f50be4941f91a3aea7eb8a16fa5bbf079503de94	Jordan Reyes	jreyes@heliouscloud.io	2019-11-04T11:56:11Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #357)
b6befc63db0db3acc2e91d0d1e13943ad5f2857a	Jordan Reyes	jreyes@heliouscloud.io	2019-11-05T12:04:09Z	grafana-dashboards	docs: document alert routing configuration (helios ref #358)
aecae33269d56fed2ae6856b809bf2436b7a2ae5	Jordan Reyes	jreyes@heliouscloud.io	2019-11-06T12:29:58Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #359)
13d141899290954aa5759e73d861390a5bd2cf6c	Jordan Reyes	jreyes@heliouscloud.io	2019-11-07T15:06:46Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #360)
fee37c4f8b2b84d4ba4e9f42d02035d8433e4a69	Jordan Reyes	jreyes@heliouscloud.io	2019-11-08T09:38:06Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #361)
8a21d722c0c69cd8aa238d4bf6a53194027e3fb1	Jordan Reyes	jreyes@heliouscloud.io	2019-11-09T09:07:52Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #362)
be6b91d22a063eebf36ff6138df44cbf5a18721c	Jordan Reyes	jreyes@heliouscloud.io	2019-11-10T09:08:15Z	prometheus-config	docs: add comments to thanos configuration (helios ref #363)
3a56fa937ae28d61ddf390778e008645966f2344	Jordan Reyes	jreyes@heliouscloud.io	2019-11-11T13:09:40Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #364)
7a8efec9e7eb4e7cfca17918db5050985683e6f4	Jordan Reyes	jreyes@heliouscloud.io	2019-11-12T09:50:06Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #365)
74f2527e2c22f50ef60133274952e196ae3769b9	Jordan Reyes	jreyes@heliouscloud.io	2019-11-13T14:54:45Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #366)
e92748950c5fb5a2b96b04477c1452fc53c1638f	Jordan Reyes	jreyes@heliouscloud.io	2019-11-14T11:30:48Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #367)
9fe9783c6b3c2416435429efe97ce5817efedc73	Jordan Reyes	jreyes@heliouscloud.io	2019-11-15T16:52:10Z	helios-internal-infra	docs: document alert routing configuration (helios ref #368)
546d32f2711e781bcfe9e9da0f15821e6bcecb18	Jordan Reyes	jreyes@heliouscloud.io	2019-11-16T16:09:15Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #369)
6fa1e653eb07a17cc0fd2c879e8eaa4a2b2132b8	Jordan Reyes	jreyes@heliouscloud.io	2019-11-17T13:40:34Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #370)
018a1e134cad9237825bd0522c1a1b23bc6ebdf7	Jordan Reyes	jreyes@heliouscloud.io	2019-11-18T09:06:34Z	thanos-setup	fix: correct alert label for env selector (helios ref #371)
5e9530991beedc4d023e34d49bf18246f187127d	Jordan Reyes	jreyes@heliouscloud.io	2019-11-19T17:56:53Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #372)
41a5312207ab9503478ac0c8470bf0f91c2e01dc	Jordan Reyes	jreyes@heliouscloud.io	2019-11-20T09:58:14Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #373)
09947638c8a1a6be866a22952d8106136a3609bb	Jordan Reyes	jreyes@heliouscloud.io	2019-11-21T15:24:09Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #374)
c8af65b3a3b6798ba7a299a67820b407ff0e6202	Jordan Reyes	jreyes@heliouscloud.io	2019-11-22T13:14:58Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #375)
ac06d6b1013b0ad3ddba94d8271dbf912179b6ab	Jordan Reyes	jreyes@heliouscloud.io	2019-11-23T15:43:56Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #376)
e71264d4712a6117ecfc5c40d651e7f01efb53ff	Jordan Reyes	jreyes@heliouscloud.io	2019-11-24T10:31:10Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #377)
88af210ba6041e21d2dcd6e756da52a052769605	Jordan Reyes	jreyes@heliouscloud.io	2019-11-25T12:06:18Z	slo-tracker	docs: document alert routing configuration (helios ref #378)
5947da8f8e9fc7319314d6427860e77eb0ad00c5	Jordan Reyes	jreyes@heliouscloud.io	2019-11-26T14:07:23Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #379)
be3147720a4432bb3ff58a344b7ab4ef695b2cda	Jordan Reyes	jreyes@heliouscloud.io	2019-11-27T10:57:02Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #380)
2d4d6c41975a3dd27d951b48b266973b14851ce6	Jordan Reyes	jreyes@heliouscloud.io	2019-11-28T11:27:33Z	prometheus-config	fix: correct alert label for env selector (helios ref #381)
b30c8f45fea56aee84f51933dc78c9a389397b4b	Jordan Reyes	jreyes@heliouscloud.io	2019-11-29T11:43:27Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #382)
81aa43a8984a9f7a4aecdf043ad9751b537b93fa	Jordan Reyes	jreyes@heliouscloud.io	2019-11-30T13:39:52Z	thanos-setup	docs: add comments to thanos configuration (helios ref #383)
9de1a6b3acf72e8618750e0293bb11ac3a4009a2	Jordan Reyes	jreyes@heliouscloud.io	2019-12-01T10:17:58Z	slo-tracker	refactor: extract common alert helper macros (helios ref #384)
ecdd989d257169f5fc32cda3e23c53592ff841ed	Jordan Reyes	jreyes@heliouscloud.io	2019-12-02T14:59:16Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #385)
ba3b7087d621033dff34bd477dca9c9bbfa25871	Jordan Reyes	jreyes@heliouscloud.io	2019-12-03T10:50:00Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #386)
1c02aa85eb99c9a0f65efdf37b4847855def500e	Jordan Reyes	jreyes@heliouscloud.io	2019-12-04T11:49:41Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #387)
9b68d44665607c5ab5482460bf154e3b26f99bc9	Jordan Reyes	jreyes@heliouscloud.io	2019-12-05T11:24:28Z	grafana-dashboards	docs: document alert routing configuration (helios ref #388)
5359e69c3cb71a2e76a6c3e4772380552a243a4d	Jordan Reyes	jreyes@heliouscloud.io	2019-12-06T16:52:04Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #389)
5eb80a684c204e789bc2d3c0225541ab5b8c5633	Jordan Reyes	jreyes@heliouscloud.io	2019-12-07T15:46:17Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #390)
43040bfed8f72058aa79d7fef1a80a4ef4e6f0aa	Jordan Reyes	jreyes@heliouscloud.io	2019-12-08T14:08:11Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #391)
7724bea11ab6e6dde505f65da97273b4d19f6333	Jordan Reyes	jreyes@heliouscloud.io	2019-12-09T14:20:31Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #392)
d4b37b83e36b1291e64a70d62d599b23ebea55a8	Jordan Reyes	jreyes@heliouscloud.io	2019-12-10T15:38:50Z	prometheus-config	docs: add comments to thanos configuration (helios ref #393)
61d1281214e0ef53606669326ed77d9ea609dfee	Jordan Reyes	jreyes@heliouscloud.io	2019-12-11T11:51:41Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #394)
d47d558405dde038af4089330d6aebaf3c0ea127	Jordan Reyes	jreyes@heliouscloud.io	2019-12-12T15:26:35Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #395)
ea13a3d993c17d50723ca6a61a6af468ffbc40fd	Jordan Reyes	jreyes@heliouscloud.io	2019-12-13T17:31:34Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #396)
e476f21d6474e374ee3f204041814452110838ac	Jordan Reyes	jreyes@heliouscloud.io	2019-12-14T12:24:05Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #397)
c1e4db9fb9b9c7df022478d9759abbe8a2874223	Jordan Reyes	jreyes@heliouscloud.io	2019-12-15T15:33:36Z	helios-internal-infra	docs: document alert routing configuration (helios ref #398)
156ef5b7714773558e1282af7ade8c8bdbbcf5a1	Jordan Reyes	jreyes@heliouscloud.io	2019-12-16T12:44:05Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #399)
97f0560fb88ec110aebfc3d05c4f94a1f6b55d1a	Jordan Reyes	jreyes@heliouscloud.io	2019-12-17T09:13:54Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #400)
7492a45d431ddefbb875aa42ecae8e4be196e78d	Jordan Reyes	jreyes@heliouscloud.io	2019-12-18T17:30:08Z	thanos-setup	fix: correct alert label for env selector (helios ref #401)
808ffd7f0522bfe1927d0e6830cc1b40bb280c12	Jordan Reyes	jreyes@heliouscloud.io	2019-12-19T09:58:22Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #402)
6383e4e19f053831ab23e4f378eff6c389a37947	Jordan Reyes	jreyes@heliouscloud.io	2019-12-20T11:18:29Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #403)
6a7f946a396fe6d21a8df8ce8a7dbd14044da707	Jordan Reyes	jreyes@heliouscloud.io	2019-12-21T17:59:58Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #404)
f033517dd53e661989ed83490e1bfad7ca202e74	Jordan Reyes	jreyes@heliouscloud.io	2019-12-22T12:52:14Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #405)
fbc9b48fbb5851ed97ace2aa41068f8b836324aa	Jordan Reyes	jreyes@heliouscloud.io	2019-12-23T11:07:44Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #406)
87a442d8c96256c700e2e491b17a28ad68cb0267	Jordan Reyes	jreyes@heliouscloud.io	2019-12-24T15:46:01Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #407)
abee279f11dcc23e4d2db0cd8e3a76a8a5f9c5b2	Jordan Reyes	jreyes@heliouscloud.io	2019-12-25T15:23:03Z	slo-tracker	docs: document alert routing configuration (helios ref #408)
240ee7cfd74e8a43cf622675dc4807d1769b0859	Jordan Reyes	jreyes@heliouscloud.io	2019-12-26T10:30:53Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #409)
c4a121aca6e650ff69b8a4341015c18fdf749e9e	Jordan Reyes	jreyes@heliouscloud.io	2019-12-27T11:01:09Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #410)
0c2ed614275737367b94e95e2db65afe91779c86	Jordan Reyes	jreyes@heliouscloud.io	2019-12-28T10:15:04Z	prometheus-config	fix: correct alert label for env selector (helios ref #411)
3e29e9cb5b31e43087f46a3ba480d4f94103ae64	Jordan Reyes	jreyes@heliouscloud.io	2019-12-29T15:09:48Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #412)
562e738d0161ed02dc62cde1299ab4193826e364	Jordan Reyes	jreyes@heliouscloud.io	2019-12-30T11:47:33Z	thanos-setup	docs: add comments to thanos configuration (helios ref #413)
7e5d4dc9eae6ef251ba895d0f0b9db632d5ee3ff	Jordan Reyes	jreyes@heliouscloud.io	2019-12-31T13:30:26Z	slo-tracker	refactor: extract common alert helper macros (helios ref #414)
59ffaa69cbca427d6ef154f2ab7692fc2ef81bbc	Jordan Reyes	jreyes@heliouscloud.io	2020-01-01T16:50:41Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #415)
3f5e6805d05008c7b276de7b43a0dba4f3539bb1	Jordan Reyes	jreyes@heliouscloud.io	2020-01-02T13:07:09Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #416)
75e83bee414c31c1e461dcdeaed8843afc2013bb	Jordan Reyes	jreyes@heliouscloud.io	2020-01-03T09:38:48Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #417)
90a56886d124050074fa2c872af9ffc23c8b9369	Jordan Reyes	jreyes@heliouscloud.io	2020-01-04T11:00:25Z	grafana-dashboards	docs: document alert routing configuration (helios ref #418)
6c205cb06d9413d4881762a3e6e08efc3e0990d5	Jordan Reyes	jreyes@heliouscloud.io	2020-01-05T16:35:45Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #419)
54b8e30681a0b4a79ed9beb0d738f351f407354d	Jordan Reyes	jreyes@heliouscloud.io	2020-01-06T17:19:45Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #420)
f25468f866b61636a92413567baf8b1cdf24f9b8	Jordan Reyes	jreyes@heliouscloud.io	2020-01-07T11:17:05Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #421)
79c5fa91401bbf00aab9b3ddc6efd461b9bc827e	Jordan Reyes	jreyes@heliouscloud.io	2020-01-08T11:47:13Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #422)
1ae5a5dd4cb9cdb2b55a2d576218de6f9b193b6a	Jordan Reyes	jreyes@heliouscloud.io	2020-01-09T09:14:25Z	prometheus-config	docs: add comments to thanos configuration (helios ref #423)
e7150ffbcfade45f04b9757f9326fadc82794502	Jordan Reyes	jreyes@heliouscloud.io	2020-01-10T17:38:53Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #424)
b235ce9f06c6ab1028abe044af669db80f5be8cb	Jordan Reyes	jreyes@heliouscloud.io	2020-01-11T16:30:20Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #425)
f5ae618cd8a8ac9176026656b2ffde36962a3de2	Jordan Reyes	jreyes@heliouscloud.io	2020-01-12T15:52:24Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #426)
ac4a3619bd6dedbad82845fa281e16b8dfc477e7	Jordan Reyes	jreyes@heliouscloud.io	2020-01-13T14:41:27Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #427)
0bd217b88e2b3a70b565e48fc6492f47cfa97c01	Jordan Reyes	jreyes@heliouscloud.io	2020-01-14T10:06:04Z	helios-internal-infra	docs: document alert routing configuration (helios ref #428)
13d283953e0c3a8367b3d4171030455b013bfe3b	Jordan Reyes	jreyes@heliouscloud.io	2020-01-15T14:01:15Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #429)
4570c7c9c9fcd9289c7100ef1037c5a426ee8c7d	Jordan Reyes	jreyes@heliouscloud.io	2020-01-16T17:06:04Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #430)
da48e925a90238321271e97adc263e4476596ca9	Jordan Reyes	jreyes@heliouscloud.io	2020-01-17T09:48:58Z	thanos-setup	fix: correct alert label for env selector (helios ref #431)
c9d5f981ba8f2c92d20b7ffd27b7a2c050675e2a	Jordan Reyes	jreyes@heliouscloud.io	2020-01-18T17:12:40Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #432)
62fbe6deaa069391278268e88b8261752d8c2941	Jordan Reyes	jreyes@heliouscloud.io	2020-01-19T12:17:05Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #433)
d6a5e061f03b2d1fa3c3f3d5c0394355e7c802c6	Jordan Reyes	jreyes@heliouscloud.io	2020-01-20T09:36:50Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #434)
7f54680ec23b1c1efd0160fa61bef44dc69365d0	Jordan Reyes	jreyes@heliouscloud.io	2020-01-21T09:20:05Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #435)
9169c7032d8f304d6a985031f240d3819c58c750	Jordan Reyes	jreyes@heliouscloud.io	2020-01-22T09:22:48Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #436)
9a2027ff722dcfb1b274e744891bd6cbd1b4dd71	Jordan Reyes	jreyes@heliouscloud.io	2020-01-23T15:32:12Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #437)
7dca69e968cb9bad76e4c76d5f6c724020fe7ac4	Jordan Reyes	jreyes@heliouscloud.io	2020-01-24T15:46:22Z	slo-tracker	docs: document alert routing configuration (helios ref #438)
bd6beb015972bd2579871bb4c3ac83ae9a3b3aee	Jordan Reyes	jreyes@heliouscloud.io	2020-01-25T10:21:26Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #439)
19cbbecc37b48591e523fe77d19a995d9a9fc260	Jordan Reyes	jreyes@heliouscloud.io	2020-01-26T17:06:32Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #440)
f6563af86929911dbb9bf1163eb39b5678b524bb	Jordan Reyes	jreyes@heliouscloud.io	2020-01-27T11:01:37Z	prometheus-config	fix: correct alert label for env selector (helios ref #441)
b0b8192fa1d4e584c5832ee7a2a14daa1ee0663a	Jordan Reyes	jreyes@heliouscloud.io	2020-01-28T16:37:55Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #442)
4c62c5a1c259a9f69f438ac11986f489af2e86e1	Jordan Reyes	jreyes@heliouscloud.io	2020-01-29T13:10:09Z	thanos-setup	docs: add comments to thanos configuration (helios ref #443)
342af32ad5af89802557d32c17e9674326d53b8b	Jordan Reyes	jreyes@heliouscloud.io	2020-01-30T10:56:40Z	slo-tracker	refactor: extract common alert helper macros (helios ref #444)
8c60c2b9c532542d41d4531ff05c452b954a7e5d	Jordan Reyes	jreyes@heliouscloud.io	2020-01-31T12:56:13Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #445)
ef95a31d6e1397a7ca10eca837e579400b227801	Jordan Reyes	jreyes@heliouscloud.io	2020-02-01T11:49:45Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #446)
5f07d4dc427a18088b648fdb81c62f9895958181	Jordan Reyes	jreyes@heliouscloud.io	2020-02-02T17:33:46Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #447)
a4b46ee4e0fdd242580d95c0624601b2a226b7a6	Jordan Reyes	jreyes@heliouscloud.io	2020-02-03T17:59:49Z	grafana-dashboards	docs: document alert routing configuration (helios ref #448)
ac00d2b0f69d8f0b491970ff6a4c9452bf3877dd	Jordan Reyes	jreyes@heliouscloud.io	2020-02-04T11:21:18Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #449)
cf45ba1cec0c140072aa0f8bb1e14bbf896a4295	Jordan Reyes	jreyes@heliouscloud.io	2020-02-05T15:02:57Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #450)
a7206777eab8db1ab6ee436376830ac74fd9f1dc	Jordan Reyes	jreyes@heliouscloud.io	2020-02-06T15:15:13Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #451)
bae352a2e23aa9c7e99991db48325178d39788b3	Jordan Reyes	jreyes@heliouscloud.io	2020-02-07T10:09:36Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #452)
994f7754cca9c47e4e8c16387487ecc8b7f6f56f	Jordan Reyes	jreyes@heliouscloud.io	2020-02-08T16:06:51Z	prometheus-config	docs: add comments to thanos configuration (helios ref #453)
56401168d35769bdde5299df1946a1b612964b4f	Jordan Reyes	jreyes@heliouscloud.io	2020-02-09T13:35:55Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #454)
89fd760a6446dc4512a2a665d97b1aacae79b098	Jordan Reyes	jreyes@heliouscloud.io	2020-02-10T10:31:06Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #455)
019f0c282ce4ff6d665947c7d4fc5b32d19e0e9f	Jordan Reyes	jreyes@heliouscloud.io	2020-02-11T11:59:18Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #456)
8054c420110a8158486340ad190c9a4a6e3efeba	Jordan Reyes	jreyes@heliouscloud.io	2020-02-12T13:36:23Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #457)
879358434a7278a12ec1b80f0daa70c1bb83e44d	Jordan Reyes	jreyes@heliouscloud.io	2020-02-13T10:11:45Z	helios-internal-infra	docs: document alert routing configuration (helios ref #458)
b9da9e18efd47b4266f36d9779f11a65906b233b	Jordan Reyes	jreyes@heliouscloud.io	2020-02-14T13:30:16Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #459)
cdb6ef654481b5cd2aad5e12d8f4ad26a620e3cd	Jordan Reyes	jreyes@heliouscloud.io	2020-02-15T16:41:59Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #460)
57ef40f8333889639d0a8eaa0f4c3f97741713b9	Jordan Reyes	jreyes@heliouscloud.io	2020-02-16T10:36:31Z	thanos-setup	fix: correct alert label for env selector (helios ref #461)
954de043b1093e8bcefeee146d6e90711226be8b	Jordan Reyes	jreyes@heliouscloud.io	2020-02-17T13:25:26Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #462)
1764e38338b5c265ebb5b1ddba03eb2968c968ef	Jordan Reyes	jreyes@heliouscloud.io	2020-02-18T11:28:23Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #463)
241e009ded6dc00b631f98f6fdeadae97afd8fd5	Jordan Reyes	jreyes@heliouscloud.io	2020-02-19T14:23:05Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #464)
ae2d2a868280a3a4a1bd441f8f4e8f78d3db937e	Jordan Reyes	jreyes@heliouscloud.io	2020-02-20T17:28:16Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #465)
a43072b720c1bf1ae66b138113658875131afd5b	Jordan Reyes	jreyes@heliouscloud.io	2020-02-21T09:39:41Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #466)
50261ae9ae17bc1199eddebb08f0ee85ac19b3b6	Jordan Reyes	jreyes@heliouscloud.io	2020-02-22T12:44:52Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #467)
51315d3237084dac921ffd3f971389e86d2982b4	Jordan Reyes	jreyes@heliouscloud.io	2020-02-23T11:54:06Z	slo-tracker	docs: document alert routing configuration (helios ref #468)
7ff69cf8211c5066023f6f1b7efe9b6229ead636	Jordan Reyes	jreyes@heliouscloud.io	2020-02-24T11:36:25Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #469)
2f3dd7953bf48f2118de74b10bea9ec64038a3ba	Jordan Reyes	jreyes@heliouscloud.io	2020-02-25T12:24:55Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #470)
50ee27abd7639801b7e255a5e36990cea755cd44	Jordan Reyes	jreyes@heliouscloud.io	2020-02-26T10:22:29Z	prometheus-config	fix: correct alert label for env selector (helios ref #471)
91bc218d66187235152bf55c8cf26fdb8439f3da	Jordan Reyes	jreyes@heliouscloud.io	2020-02-27T17:57:52Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #472)
c60a696cd0061d824c86274b4c8c4bd14333fcd5	Jordan Reyes	jreyes@heliouscloud.io	2020-02-28T10:11:46Z	thanos-setup	docs: add comments to thanos configuration (helios ref #473)
2289be21f7f15ab096587388959a141224b6c480	Jordan Reyes	jreyes@heliouscloud.io	2020-02-29T15:49:27Z	slo-tracker	refactor: extract common alert helper macros (helios ref #474)
072c50ce08ffb371b27fdb2d9a6a812405a19f1b	Jordan Reyes	jreyes@heliouscloud.io	2020-03-01T14:04:20Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #475)
6bb95e368d701d2d328f52f53adbec0866baec37	Jordan Reyes	jreyes@heliouscloud.io	2020-03-02T16:13:44Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #476)
47814be3cd7f54224386057ff9e865112edf026e	Jordan Reyes	jreyes@heliouscloud.io	2020-03-03T10:17:29Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #477)
317c44f8ca21b5d2d38e45081e562de23909371c	Jordan Reyes	jreyes@heliouscloud.io	2020-03-04T11:30:09Z	grafana-dashboards	docs: document alert routing configuration (helios ref #478)
96c04c8e880f83af48c2317645435bfb33128cd6	Jordan Reyes	jreyes@heliouscloud.io	2020-03-05T14:36:02Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #479)
b7e5ba9ac4d28d344c957d65851770bf4a91d484	Jordan Reyes	jreyes@heliouscloud.io	2020-03-06T15:03:59Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #480)
58bd2839d927b062538ca6e4519a5e8ffb4db49c	Jordan Reyes	jreyes@heliouscloud.io	2020-03-07T15:30:13Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #481)
4039b527b6607c57be48c462d50416a05b338210	Jordan Reyes	jreyes@heliouscloud.io	2020-03-08T09:48:43Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #482)
226e47454ab3a1df2f9050189e1ab33e17bc2eb6	Jordan Reyes	jreyes@heliouscloud.io	2020-03-09T13:40:11Z	prometheus-config	docs: add comments to thanos configuration (helios ref #483)
b38051c8a91a523cfe3470e472ce3d16772bd675	Jordan Reyes	jreyes@heliouscloud.io	2020-03-10T10:17:25Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #484)
7d384cecd05d069cc480da92b0abed8db2265fd8	Jordan Reyes	jreyes@heliouscloud.io	2020-03-11T16:55:26Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #485)
5e33e90a3c660b37fb989ab794496916dc8fe60c	Jordan Reyes	jreyes@heliouscloud.io	2020-03-12T13:11:53Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #486)
4b16107e827ae8bcc099ad367b1795a3c76cefcf	Jordan Reyes	jreyes@heliouscloud.io	2020-03-13T15:21:48Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #487)
e0145b21a501fce15e0bc2e6292d00a34e50eb2a	Jordan Reyes	jreyes@heliouscloud.io	2020-03-14T12:22:26Z	helios-internal-infra	docs: document alert routing configuration (helios ref #488)
295bd87189addd8b1b0c004ae872ad9d4cd37063	Jordan Reyes	jreyes@heliouscloud.io	2020-03-15T17:44:50Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #489)
b03f9099d042355b03e2035c2ff0041cdeb2248f	Jordan Reyes	jreyes@heliouscloud.io	2020-03-16T15:22:58Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #490)
28c87e2e6653adb14e1ff21ac45419ef10f85d08	Jordan Reyes	jreyes@heliouscloud.io	2020-03-17T15:52:00Z	thanos-setup	fix: correct alert label for env selector (helios ref #491)
